mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_test_balanced_acc,split1_test_balanced_acc,split2_test_balanced_acc,split3_test_balanced_acc,split4_test_balanced_acc,mean_test_balanced_acc,std_test_balanced_acc,rank_test_balanced_acc,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
41.54133524894714,21.810116158731226,0.06299872398376465,0.009614339095786564,0.1,balanced,1.0,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.5200004293401858,0.5114612588055428,0.5204511899257164,0.519402820169245,0.5057644930289386,0.5154160382539257,0.005849041455578131,1,0.5330641937712234,0.5246015151022415,0.5334305698515147,0.5320737597907992,0.5150010412251801,0.5276342159481918,0.007093466081751351,3,0.5204129425224479,0.5129572543745439,0.5222961800352818,0.5215670300525926,0.5077484729883928,0.5169963759946518,0.005700700688520728,7,0.5330641937712234,0.5246015151022415,0.5334305698515147,0.5320737597907992,0.5150010412251801,0.5276342159481918,0.007093466081751351,3
30.53766417503357,16.924307565740808,0.061989450454711915,0.007054410009316464,0.1,balanced,0.0,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.5223901955960879,0.512325872670557,0.5180834165326025,0.5188813202862322,0.5047431997384639,0.5152848009647887,0.006182789762844584,2,0.5365148789279514,0.5270997258453485,0.5313727454377156,0.5322137015314347,0.5143099277041583,0.5283021958893217,0.00760796709749205,1,0.5231266805444564,0.5143152698455982,0.5208787424062059,0.5216922691766269,0.5069256381611269,0.5173877200268029,0.006042303460436608,5,0.5365148789279514,0.5270997258453485,0.5313727454377156,0.5322137015314347,0.5143099277041583,0.5283021958893217,0.00760796709749205,1
45.1079158782959,18.52431091673292,0.06930923461914062,0.008321577557153561,1.0,balanced,1.0,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.5203188938870463,0.512279731290803,0.5183148127371534,0.5185324765792946,0.5053220385008026,0.5149535905990199,0.005528273472161181,3,0.5336907539699669,0.5272451608402827,0.5316930893647145,0.5313561258537344,0.514876218539993,0.5277722697137383,0.006779841990772762,2,0.5213792877311437,0.5141387182625833,0.521220708251615,0.5215068037529135,0.5071802281075003,0.5170851492211512,0.005690033752043314,6,0.5336907539699669,0.5272451608402827,0.5316930893647145,0.5313561258537344,0.514876218539993,0.5277722697137383,0.006779841990772762,2
31.69820990562439,15.232288539733034,0.05998506546020508,0.007804891540771013,1.0,balanced,0.0,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.5196763613240086,0.5122526483837959,0.5170514392063793,0.5187174716259881,0.5047412877531496,0.5144878416586642,0.005502252999888664,4,0.533219922753794,0.5275512377101288,0.5305358919205552,0.5314915721492782,0.5142852019915297,0.5274167653050572,0.006818587477197236,4,0.521134381417307,0.5141242270738879,0.519980493286675,0.5216813446155241,0.5067742942818093,0.5167389481350406,0.005663670617569258,8,0.533219922753794,0.5275512377101288,0.5305358919205552,0.5314915721492782,0.5142852019915297,0.5274167653050572,0.006818587477197236,4
14.572302103042603,1.7100668829958736,0.05803108215332031,0.007485487027908022,1.0,,0.0,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.4601182556044004,0.4596702518140752,0.4499172713241159,0.455217349293112,0.4534203895753393,0.45566870352220856,0.0038509352380258423,5,0.4782839341816529,0.4781560296221512,0.46984968366521734,0.4761268383422297,0.47230121893516125,0.4749435409492825,0.0033408906236829902,5,0.6782789857232688,0.54920293132493,0.5229860938093384,0.548876570004173,0.5143699120058688,0.5627428985735159,0.05940495361414191,4,0.4782839341816529,0.4781560296221512,0.46984968366521734,0.4761268383422297,0.47230121893516125,0.4749435409492825,0.0033408906236829902,5
17.02870330810547,4.096194715430393,0.06934971809387207,0.007424981641716003,0.1,,0.0,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.4609805436521765,0.46002065852017066,0.4492973738100107,0.4550392557761909,0.4522762295632979,0.4555228122643693,0.004462009926108284,6,0.4782443197431297,0.47845206277786473,0.46912333080602187,0.4758308051865163,0.4710697344129772,0.4745440505853019,0.0037967186972988247,7,0.6901957220540075,0.5576137895719132,0.5226422136322239,0.5712500087906215,0.5201645236732743,0.5723732515444081,0.06212916440244805,2,0.4782443197431297,0.47845206277786473,0.46912333080602187,0.4758308051865163,0.4710697344129772,0.4745440505853019,0.0037967186972988247,7
50.256404399871826,11.6242802724427,0.06677026748657226,0.007942860305434337,1.0,,1.0,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.45943708957647256,0.45991201142812704,0.44964937278875644,0.454974710549311,0.45269094208214083,0.45533282528496155,0.003929970900813074,7,0.47755694692189726,0.47845206277786473,0.4697143473544852,0.4758308051865163,0.4715500853932677,0.4746208495268062,0.0034136845641572896,6,0.6777277743737379,0.5572792306952562,0.5426984577973566,0.5487671933121184,0.5202633364781436,0.5693471985313225,0.055560602191138966,3,0.47755694692189726,0.47845206277786473,0.4697143473544852,0.4758308051865163,0.4715500853932677,0.4746208495268062,0.0034136845641572896,6
18.530070543289185,5.529626712687146,0.06899738311767578,0.006597262374693384,0.1,,1.0,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.4586261527414914,0.4582493993697629,0.4493355135275774,0.45484689653827076,0.44906447584940307,0.4540244876053011,0.004154268946911276,8,0.4766198796935431,0.47734277653345886,0.4689991525421851,0.4760163974138207,0.46943566456978836,0.47368277415055926,0.003672662661062058,8,0.7171431397065576,0.5867679631878328,0.5437643432899669,0.6069829199992264,0.47804908235043425,0.5865414897068036,0.07883550095590655,1,0.4766198796935431,0.47734277653345886,0.4689991525421851,0.4760163974138207,0.46943566456978836,0.47368277415055926,0.003672662661062058,8
